2009;08;11 ; TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
2009;08;15 ; 09:20;0;847.9;0;498.76;59.99;3;296.01;272.37;3.1;2.02;7;767.37;146;2000673163;33.84;247.69;403.33
2009;08;15 ; 09:25;0;848.01;0;498.83;59.99;3;296.09;272.45;3.23;2.11;7;799.91;146;2000673163;34.9;247.99;401.55
2009;08;15 ; 09:30;0;848.13;0;498.9;59.99;3;296.18;272.54;3.28;2.13;7;808.52;146;2000673163;35.53;246.91;401.49
2009;08;15 ; 09:35;0;848.25;0;498.97;59.98;3;296.26;272.62;3.5;2.25;7;864.68;146;2000673163;36.43;247.02;405.47
2009;08;15 ; 09:40;0;848.37;0;499.04;59.99;3;296.34;272.7;3.37;2.18;7;833.65;146;2000673163;36.74;247.21;404.19
2009;08;15 ; 09:45;0;848.49;0;499.11;59.99;3;296.43;272.78;3.4;2.21;7;840.7;146;2000673163;37.22;247.3;401.31
2009;08;15 ; 09:50;0;848.61;0;499.19;59.99;3;296.51;272.87;3.65;2.35;7;899.12;146;2000673163;37.95;246.43;403.21
2009;08;15 ; 09:55;0;848.75;0;499.26;60.01;3;296.59;272.95;3.82;2.46;7;942.41;146;2000673163;38.78;246.88;402.92
2009;08;15 ; 10:00;0;848.87;0;499.34;60.01;3;296.68;273.03;3.62;2.35;7;890.6;146;2000673163;39.02;245.94;399.99
2009;08;15 ; 10:05;0;848.99;0;499.41;59.99;3;296.76;273.12;3.37;2.19;7;827.96;146;2000673163;38.6;245.9;400.03
2009;08;15 ; 10:10;0;849.11;0;499.48;59.98;3;296.84;273.2;3.54;2.28;7;871.48;146;2000673163;39.03;246.43;403.75
2009;08;15 ; 10:15;0;849.24;0;499.55;59.99;3;296.93;273.28;3.49;2.25;7;857.64;146;2000673163;39.16;246.06;402.95
2009;08;15 ; 10:20;0;849.37;0;499.63;59.99;3;297.01;273.37;3.87;2.47;7;949.97;146;2000673163;39.97;245.65;405.68
2009;08;15 ; 10:25;0;849.52;0;499.72;59.99;3;297.09;273.45;4.18;2.66;7;1028.61;146;2000673163;40.89;246.12;405.91
2009;08;15 ; 10:30;0;849.67;0;499.81;59.99;3;297.18;273.53;4.35;2.77;7;1071.33;146;2000673163;41.7;246.55;406.79
2009;08;15 ; 10:35;0;849.83;0;499.9;59.99;3;297.26;273.62;4.66;2.96;7;1150.41;146;2000673163;42.75;246.8;407.92
2009;08;15 ; 10:40;0;849.98;0;499.99;59.99;3;297.34;273.7;4.32;2.76;7;1067.82;146;2000673163;42.9;247.42;405.58
2009;08;15 ; 10:45;0;850.13;0;500.08;59.99;3;297.43;273.78;4.17;2.67;7;1028.77;146;2000673163;42.5;247.03;404.96
2009;08;15 ; 10:50;0;850.3;0;500.18;59.99;3;297.51;273.87;4.94;3.15;7;1221.39;146;2000673163;43.94;247.42;406.48
2009;08;15 ; 10:55;0;850.47;0;500.27;59.99;3;297.59;273.95;4.7;3;7;1162.43;146;2000673163;44.66;247.49;405.45
2009;08;15 ; 11:00;0;850.61;0;500.36;60;3;297.68;274.03;4.18;2.69;7;1036.89;146;2000673163;43.8;248.1;405.22
2009;08;15 ; 11:05;0;850.77;0;500.45;59.99;3;297.76;274.12;4.33;2.78;7;1075.22;146;2000673163;43.68;248.45;405.75
2009;08;15 ; 11:10;0;850.94;0;500.55;59.99;3;297.84;274.2;4.95;3.15;7;1227.38;146;2000673163;44.93;248.04;407.86
2009;08;15 ; 11:15;0;851.14;0;500.67;59.99;3;297.93;274.28;5.76;3.65;7;1427.29;146;2000673163;47.48;247.99;408.14
2009;08;15 ; 11:20;0;851.35;0;500.8;60;3;298.01;274.37;6.01;3.81;7;1487.75;146;2000673163;49.03;247.62;407.84
2009;08;15 ; 11:25;0;851.58;0;500.93;60;3;298.09;274.45;6.36;4.03;7;1574.34;146;2000673163;50.46;247.43;408.03
2009;08;15 ; 11:30;0;851.84;0;501.09;60;3;298.18;274.53;7.67;4.87;7;1903.78;146;2000673163;53.93;248.26;407.11
2009;08;15 ; 11:35;0;852.18;0;501.28;59.99;3;298.26;274.62;9.57;6.13;7;2394.1;146;2000673163;58.22;249.91;406.86
2009;08;15 ; 11:40;0;852.62;0;501.54;60;3;298.34;274.7;12.19;7.96;7;3055.41;146;2000673163;62.84;250.74;399.92
2009;08;15 ; 11:45;0;852.99;0;501.76;59.99;3;298.43;274.78;10.51;6.89;7;2628.16;146;2000673163;58.84;249.93;397.12
2009;08;15 ; 11:50;0;853.33;0;501.96;59.99;3;298.51;274.87;9.64;6.28;7;2412.31;146;2000673163;56.54;250.28;400.17
2009;08;15 ; 11:55;0;853.71;0;502.18;60;3;298.59;274.95;10.65;6.83;7;2667.25;146;2000673163;58;250.53;406.48
2009;08;15 ; 12:00;0;854.06;0;502.39;60.01;3;298.68;275.03;10.05;6.82;7;2512.61;146;2000673163;56.25;250.05;382.69
2009;08;15 ; 12:05;0;854.46;0;502.63;60;3;298.76;275.12;11.29;7.4;7;2812.6;146;2000673163;59.67;249.08;396.09
2009;08;15 ; 12:10;0;854.86;0;502.86;60;3;298.84;275.2;11.23;7.37;7;2802.62;146;2000673163;60.12;249.67;395.9
2009;08;15 ; 12:15;0;855.25;0;503.09;60;3;298.93;275.28;11.08;7.3;7;2764.69;146;2000673163;59.87;249.57;394.55
2009;08;15 ; 12:20;0;855.65;0;503.32;59.99;3;299.01;275.37;11.32;7.44;7;2823.38;146;2000673163;60.59;249.46;395.06
2009;08;15 ; 12:25;0;856.06;0;503.57;59.99;3;299.09;275.45;11.57;7.57;7;2883.56;146;2000673163;60.9;249.18;396.81
2009;08;15 ; 12:30;0;856.48;0;503.81;59.99;3;299.18;275.53;11.77;7.73;7;2930.7;146;2000673163;61.32;249.03;395.26
2009;08;15 ; 12:35;0;856.89;0;504.05;59.99;3;299.26;275.62;11.81;7.79;7;2942.14;146;2000673163;61.54;249.19;393.48
2009;08;15 ; 12:40;0;857.31;0;504.3;59.99;3;299.34;275.7;11.75;7.77;7;2929.49;146;2000673163;61.5;249.29;392.73
2009;08;15 ; 12:45;0;857.72;0;504.54;59.99;3;299.43;275.78;11.89;7.9;7;2967.92;146;2000673163;61.92;249.68;391.49
2009;08;15 ; 12:50;0;858.15;0;504.8;59.99;3;299.51;275.87;12.08;8.02;7;3014.09;146;2000673163;62.09;249.55;391.55
2009;08;15 ; 12:55;0;858.59;0;505.05;60;3;299.59;275.95;12.21;8.11;7;3050.62;146;2000673163;62.52;249.77;391.96
2009;08;15 ; 13:00;0;859.02;0;505.31;59.99;3;299.68;276.03;12.24;8.15;7;3060.11;146;2000673163;62.73;250;391.03
2009;08;15 ; 13:05;0;859.46;0;505.56;59.99;3;299.76;276.12;12.4;8.25;7;3106.13;146;2000673163;63.14;250.46;392.17
2009;08;15 ; 13:10;0;859.9;0;505.82;59.99;3;299.84;276.2;12.46;8.29;7;3119.99;146;2000673163;63.18;250.43;392.18
2009;08;15 ; 13:15;0;860.35;0;506.09;59.98;3;299.93;276.28;12.56;8.41;7;3145.27;146;2000673163;63.41;250.49;389.47
2009;08;15 ; 13:20;0;860.8;0;506.35;59.99;3;300.01;276.37;12.63;8.44;7;3162.7;146;2000673163;63.69;250.5;390.22
2009;08;15 ; 13:25;0;861.25;0;506.62;59.99;3;300.09;276.45;12.78;8.55;7;3199.1;146;2000673163;63.9;250.4;389.86
2009;08;15 ; 13:30;0;861.7;0;506.88;59.99;3;300.18;276.53;12.88;8.58;7;3220.35;146;2000673163;64.23;249.98;391.05
2009;08;15 ; 13:35;0;862.17;0;507.16;59.98;3;300.26;276.62;12.96;8.62;7;3242.31;146;2000673163;64.42;250.21;391.91
2009;08;15 ; 13:40;0;862.63;0;507.43;59.99;3;300.34;276.7;13.02;8.69;7;3262.08;146;2000673163;64.5;250.55;391.43
2009;08;15 ; 13:45;0;863.09;0;507.7;59.99;3;300.43;276.78;13.07;8.7;7;3279;146;2000673163;64.5;250.88;392.64
2009;08;15 ; 13:50;0;863.56;0;507.98;59.99;3;300.51;276.87;13.13;8.74;7;3284.81;146;2000673163;64.65;250.15;391.59
2009;08;15 ; 13:55;0;864.02;0;508.25;59.99;3;300.59;276.95;13.17;8.8;7;3287.97;146;2000673163;65.05;249.61;389.7
2009;08;15 ; 14:00;0;864.49;0;508.52;59.99;3;300.68;277.03;13.24;8.8;7;3300.38;146;2000673163;65.22;249.33;391.22
2009;08;15 ; 14:05;0;864.96;0;508.8;59.99;3;300.76;277.12;13.27;8.82;7;3311.32;146;2000673163;65.43;249.6;391.35
2009;08;15 ; 14:10;0;865.43;0;509.08;59.99;3;300.84;277.2;13.28;8.84;7;3320.77;146;2000673163;65.61;249.99;391.82
2009;08;15 ; 14:15;0;865.9;0;509.35;59.98;3;300.93;277.28;13.32;8.82;7;3324.18;146;2000673163;65.54;249.62;393.16
2009;08;15 ; 14:20;0;866.37;0;509.63;59.99;3;301.01;277.37;13.29;8.8;7;3322.5;146;2000673163;65.14;250;393.58
2009;08;15 ; 14:25;0;866.84;0;509.91;59.99;3;301.09;277.45;13.19;8.8;7;3292.83;146;2000673163;65.09;249.58;390.21
2009;08;15 ; 14:30;0;867.3;0;510.18;59.99;3;301.18;277.53;13.11;8.87;7;3275.49;146;2000673163;64.58;249.81;384.87
2009;08;15 ; 14:35;0;867.77;0;510.45;59.99;3;301.26;277.62;13.13;8.85;7;3283.35;146;2000673163;64.65;250.03;386.74
2009;08;15 ; 14:40;0;868.23;0;510.72;59.99;3;301.34;277.7;13.05;8.81;7;3267.96;146;2000673163;64.49;250.42;386.31
2009;08;15 ; 14:45;0;868.69;0;511;59.99;3;301.43;277.78;12.97;8.76;7;3247.13;146;2000673163;64.49;250.31;386.06
2009;08;15 ; 14:50;0;869.15;0;511.26;59.99;3;301.51;277.87;12.92;8.72;7;3237.59;146;2000673163;64.42;250.65;386.96
2009;08;15 ; 14:55;0;869.6;0;511.53;59.99;3;301.59;277.95;12.83;8.57;7;3206.51;146;2000673163;64.18;250;390.13
2009;08;15 ; 15:00;0;870.06;0;511.8;60;3;301.68;278.03;12.74;8.54;7;3186.92;146;2000673163;63.9;250.22;389.05
2009;08;15 ; 15:05;0;870.51;0;512.06;59.99;3;301.76;278.12;12.63;8.51;7;3169.27;146;2000673163;63.58;250.87;387.88
2009;08;15 ; 15:10;0;870.95;0;512.32;59.99;3;301.84;278.2;12.53;8.47;7;3139.22;146;2000673163;63.19;250.66;385.87
2009;08;15 ; 15:15;0;871.39;0;512.58;59.99;3;301.93;278.28;12.46;8.56;7;3124.3;146;2000673163;62.99;250.77;380.12
2009;08;15 ; 15:20;0;871.83;0;512.84;59.99;3;302.01;278.37;12.38;8.56;7;3104.46;146;2000673163;62.62;250.72;377.51
2009;08;15 ; 15:25;0;872.27;0;513.1;59.99;3;302.09;278.45;12.36;8.51;7;3096.52;146;2000673163;62.62;250.59;378.68
2009;08;15 ; 15:30;0;872.71;0;513.36;59.99;3;302.18;278.53;12.33;8.48;7;3074.5;146;2000673163;62.59;249.3;377.65
2009;08;15 ; 15:35;0;873.14;0;513.61;59.99;3;302.26;278.62;12.34;8.42;7;3069.08;146;2000673163;62.59;248.73;379.7
2009;08;15 ; 15:40;0;873.57;0;513.87;59.99;3;302.34;278.7;12.3;8.34;7;3036.96;146;2000673163;62.58;246.99;379.69
2009;08;15 ; 15:45;0;874;0;514.12;59.99;3;302.43;278.78;12.14;8.24;7;3005.3;146;2000673163;62.07;247.48;380.08
2009;08;15 ; 15:50;0;874.42;0;514.36;59.99;3;302.51;278.87;12.03;8.18;7;2987.61;146;2000673163;61.93;248.35;380.48
2009;08;15 ; 15:55;0;874.84;0;514.61;60;3;302.59;278.95;12;8.1;7;2987;146;2000673163;61.61;248.88;383.86
2009;08;15 ; 16:00;0;875.26;0;514.86;59.99;3;302.68;279.03;11.81;8.01;7;2952.69;146;2000673163;61.29;250.1;383.97
2009;08;15 ; 16:05;0;875.67;0;515.1;59.99;3;302.76;279.12;11.58;7.86;7;2901.44;146;2000673163;60.95;250.48;384.01
2009;08;15 ; 16:10;0;876.08;0;515.34;59.99;3;302.84;279.2;11.44;7.79;7;2866.26;146;2000673163;60.68;250.62;382.94
2009;08;15 ; 16:15;0;876.48;0;515.58;59.99;3;302.93;279.28;11.33;7.7;7;2843.09;146;2000673163;60.45;250.9;384.09
2009;08;15 ; 16:20;0;876.88;0;515.81;60;3;303.01;279.37;11.21;7.59;7;2814.35;146;2000673163;60.15;251.17;385.99
2009;08;15 ; 16:25;0;877.27;0;516.04;60;3;303.09;279.45;11;7.46;7;2764.9;146;2000673163;59.6;251.31;385.84
2009;08;15 ; 16:30;0;877.66;0;516.27;59.99;3;303.18;279.53;10.86;7.3;7;2718.71;146;2000673163;59.11;250.4;387.74
2009;08;15 ; 16:35;0;878.04;0;516.49;60;3;303.26;279.62;10.69;7.19;7;2682.51;146;2000673163;58.58;251.08;387.95
2009;08;15 ; 16:40;0;878.41;0;516.71;60;3;303.34;279.7;10.47;7.05;7;2631.36;146;2000673163;57.87;251.3;388.39
2009;08;15 ; 16:45;0;878.78;0;516.93;59.99;3;303.43;279.78;10.24;6.89;7;2574.14;146;2000673163;56.99;251.34;388.65
2009;08;15 ; 16:50;0;879.13;0;517.14;60;3;303.51;279.87;10.05;6.75;7;2519.77;146;2000673163;56.32;250.76;388.18
2009;08;15 ; 16:55;0;879.48;0;517.34;60;3;303.59;279.95;9.82;6.61;7;2461.64;146;2000673163;55.52;250.74;387.16
2009;08;15 ; 17:00;0;879.82;0;517.54;60;3;303.68;280.03;9.64;6.35;7;2424.3;146;2000673163;54.99;251.62;397.18
2009;08;15 ; 17:05;0;880.16;0;517.74;60;3;303.76;280.12;9.4;6.17;7;2372.55;146;2000673163;54.48;252.4;399.99
2009;08;15 ; 17:10;0;880.49;0;517.93;60.01;3;303.84;280.2;9.12;5.98;7;2302.19;146;2000673163;53.88;252.35;400.39
2009;08;15 ; 17:15;0;880.8;0;518.12;60.01;3;303.93;280.28;8.93;5.82;7;2245.33;146;2000673163;53.07;251.48;401.37
2009;08;15 ; 17:20;0;881.11;0;518.3;60;3;304.01;280.37;8.62;5.63;7;2170.73;146;2000673163;52.05;251.85;401.04
2009;08;15 ; 17:25;0;881.41;0;518.48;60.01;3;304.09;280.45;8.43;5.5;7;2119.4;146;2000673163;51.32;251.34;401.35
2009;08;15 ; 17:30;0;881.7;0;518.65;60.01;3;304.18;280.53;8.2;5.3;7;2053.28;146;2000673163;51.21;250.5;403.39
2009;08;15 ; 17:35;0;881.99;0;518.82;60.01;3;304.26;280.62;7.91;5.12;7;1983.96;146;2000673163;54.44;251;403.16
2009;08;15 ; 17:40;0;882.26;0;518.97;60.02;3;304.34;280.7;7.59;4.93;7;1906.03;146;2000673163;55.91;251.24;403.04
2009;08;15 ; 17:45;0;882.51;0;519.13;60.01;3;304.43;280.78;7.28;4.7;7;1826.66;146;2000673163;56.27;251.08;404.79
2009;08;15 ; 17:50;0;882.76;0;519.27;60;3;304.51;280.87;6.99;4.51;7;1758.25;146;2000673163;56.25;251.55;406.07
2009;08;15 ; 17:55;0;883;0;519.41;60;3;304.59;280.95;6.65;4.32;7;1679.65;146;2000673163;55.66;252.6;405.12
2009;08;15 ; 18:00;0;883.23;0;519.55;60;3;304.68;281.03;6.29;4.13;7;1587.7;146;2000673163;54.87;252.58;401.17
2009;08;15 ; 18:05;0;883.44;0;519.67;60;3;304.76;281.12;5.86;3.89;7;1480.21;146;2000673163;53.7;252.54;396.71
2009;08;15 ; 18:10;0;883.63;0;519.78;59.99;3;304.84;281.2;5.41;3.66;7;1361.06;146;2000673163;52.16;251.69;388.85
2009;08;15 ; 18:15;0;883.81;0;519.89;60;3;304.93;281.28;4.97;3.41;7;1239.39;146;2000673163;50.59;249.21;380.28
2009;08;15 ; 18:20;0;883.97;0;519.98;60.01;3;305.01;281.37;4.53;3.16;7;1127.42;146;2000673163;48.94;248.91;373.56
2009;08;15 ; 18:25;0;884.11;0;520.07;60;3;305.09;281.45;4.09;2.93;7;1017.96;146;2000673163;47.26;249.05;364.14
2009;08;15 ; 18:30;0;884.24;0;520.14;60;3;305.18;281.53;3.65;2.67;7;906.32;146;2000673163;45.53;248.56;356.51
2009;08;15 ; 18:35;0;884.35;0;520.21;60;3;305.26;281.62;3.17;2.37;7;790;146;2000673163;44.01;248.97;351.84
2009;08;15 ; 18:40;0;884.45;0;520.26;59.99;3;305.34;281.7;2.75;2.12;7;684.37;146;2000673163;42.51;249.17;342.18
2009;08;15 ; 18:45;0;884.53;0;520.31;60;3;305.43;281.78;2.39;1.9;7;594.18;146;2000673163;41.2;248.58;333.95
2009;08;15 ; 18:50;0;884.6;0;520.36;60;3;305.51;281.87;2.01;1.64;7;497.86;146;2000673163;39.74;248.05;325.65
2009;08;15 ; 18:55;0;884.66;0;520.39;59.99;3;305.59;281.95;1.67;1.41;7;413.56;146;2000673163;38.46;247.69;317
2009;08;15 ; 19:00;0;884.71;0;520.42;59.99;3;305.68;282.03;1.32;1.17;7;327.16;146;2000673163;37.22;248.14;308.56
2009;08;15 ; 19:05;0;884.74;0;520.44;59.98;3;305.76;282.12;1;0.93;7;248.55;146;2000673163;36.13;248.07;301.59
2009;08;15 ; 19:10;0;884.77;0;520.45;59.99;3;305.84;282.2;0.69;0.67;7;171.23;146;2000673163;34.88;247.75;301.99
2009;08;15 ; 19:15;0;884.79;0;520.46;59.99;3;305.93;282.28;0.45;0.46;7;111.11;146;2000673163;33.82;247.54;309.81
2009;08;15 ; 19:20;0;884.79;0;520.47;59.99;3;306.01;282.37;0.27;0.29;7;65.38;146;2000673163;33.16;247.68;322.51
2009;08;15 ; 19:25;0;884.8;0;520.47;59.99;3;306.09;282.45;0.11;0.16;7;26.97;146;2000673163;32.21;248.21;316.26
2009;08;15 ; 19:30;0;884.8;0;520.47;59.99;3;306.18;282.49;0.01;0.03;3;2.86;146;2000673163;31.32;248.39;348.95
2009;08;15 ; 19:35;0;884.8;0;520.47;59.98;3;306.26;282.49;0;0;3;0;146;2000673163;30.32;248.36;365.29
2009;08;15 ; 19:40;0;884.8;0;520.47;59.98;3;306.34;282.49;0;0;3;0;146;2000673163;29.75;248.3;292.55
2009;08;15 ; 19:45;0;884.8;0;520.47;59.98;3;306.39;282.49;0;0;3;0;146;2000673163;29.29;246.87;188.6
2009;08;16 ; CSV-Export;Version: 1.01;Separator: Semicolon
2009;08;16 ; 
2009;08;16 ; ;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E;WR40U08E
2009;08;16 ; ;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163;2000673163
2009;08;16 ; TimeStamp;Backup State;CO2 saved;Error;E-Total;Fac;Grid Type;h-On;h-Total;Iac;Ipv;Mode;Pac;Power On;Serial Number;Temperature;Vac;Vpv
2009;08;16 ; hh:mm;;lbs;;kWh;Hz;;h;h;A;A;;W;;;degC;V;V
2009;08;16 ; 06:35;0;884.8;0;520.47;59.98;3;306.4;282.49;0;0;2;0;146;2000673163;17.26;251.07;276.3
2009;08;16 ; 06:40;0;884.8;0;520.47;59.99;3;306.48;282.51;0;0;7;0.14;153;2000673163;17.69;250.89;291.08
2009;08;16 ; 06:45;0;884.8;0;520.47;59.99;3;306.56;282.59;0.01;0.02;7;1.36;154;2000673163;17.69;250.78;258.61
2009;08;16 ; 06:50;0;884.8;0;520.47;59.99;3;306.65;282.67;0.02;0.07;7;5.48;154;2000673163;17.74;250.33;251.7
2009;08;16 ; 06:55;0;884.8;0;520.47;60;3;306.73;282.75;0.05;0.12;7;12.33;154;2000673163;18.21;250.22;251.03
2009;08;16 ; 07:00;0;884.8;0;520.47;60;3;306.81;282.84;0.07;0.15;7;17.74;154;2000673163;18.27;250.16;250.78
2009;08;16 ; 07:05;0;884.81;0;520.47;59.99;3;306.9;282.92;0.07;0.12;7;16.55;154;2000673163;18.71;250.57;311.14
2009;08;16 ; 07:10;0;884.81;0;520.48;59.99;3;306.98;283;0.12;0.16;7;29.36;154;2000673163;19.02;250.59;333.26
2009;08;16 ; 07:15;0;884.82;0;520.48;59.99;3;307.06;283.09;0.16;0.2;7;40.51;154;2000673163;19.59;250.19;341.22
2009;08;16 ; 07:20;0;884.82;0;520.49;59.98;3;307.15;283.17;0.22;0.25;7;53.58;154;2000673163;19.7;250.31;320.91
2009;08;16 ; 07:25;0;884.83;0;520.49;59.98;3;307.23;283.25;0.27;0.27;7;67.92;154;2000673163;20.18;249.96;363.25
2009;08;16 ; 07:30;0;884.84;0;520.5;59.98;3;307.31;283.34;0.34;0.31;7;84.41;154;2000673163;20.42;250.03;368.09
2009;08;16 ; 07:35;0;884.86;0;520.51;59.98;3;307.39;283.42;0.41;0.35;7;102.3;154;2000673163;20.83;250.15;387.08
2009;08;16 ; 07:40;0;884.88;0;520.52;59.99;3;307.48;283.5;0.47;0.4;7;118.04;154;2000673163;21.29;250.07;379.77
2009;08;16 ; 07:45;0;884.9;0;520.53;59.98;3;307.56;283.59;0.64;0.51;7;159.57;154;2000673163;21.67;249.9;378.88
2009;08;16 ; 07:50;0;884.93;0;520.55;59.99;3;307.64;283.67;0.83;0.63;7;206.73;154;2000673163;22.26;249.39;385.34
2009;08;16 ; 07:55;0;884.97;0;520.57;60;3;307.73;283.75;1.03;0.75;7;257.01;154;2000673163;22.96;248.88;390.35
2009;08;16 ; 08:00;0;885.01;0;520.59;59.99;3;307.81;283.84;1.21;0.86;7;301.65;154;2000673163;23.63;249.13;391.6
2009;08;16 ; 08:05;0;885.06;0;520.62;59.99;3;307.9;283.92;1.37;0.96;7;339.63;154;2000673163;24.33;248.77;394.95
2009;08;16 ; 08:10;0;885.11;0;520.65;59.99;3;307.98;284;1.49;1.03;7;370.94;154;2000673163;25.27;249.08;396.74
2009;08;16 ; 08:15;0;885.16;0;520.69;59.99;3;308.06;284.09;1.6;1.1;7;396.86;154;2000673163;26.04;249.02;396.13
2009;08;16 ; 08:20;0;885.23;0;520.72;59.99;3;308.15;284.17;1.78;1.21;7;443.48;154;2000673163;26.79;248.8;399.68
2009;08;16 ; 08:25;0;885.3;0;520.76;59.99;3;308.23;284.25;1.98;1.33;7;492.05;154;2000673163;27.65;248.89;400.54
2009;08;16 ; 08:30;0;885.38;0;520.81;59.99;3;308.31;284.34;2.2;1.47;7;547.68;154;2000673163;28.6;248.68;400.3
2009;08;16 ; 08:35;0;885.46;0;520.86;59.98;3;308.4;284.42;2.35;1.55;7;583.87;154;2000673163;29.37;248.73;403.34
2009;08;16 ; 08:40;0;885.55;0;520.91;59.99;3;308.48;284.5;2.64;1.74;7;657.1;154;2000673163;30.43;248.97;403.47
2009;08;16 ; 08:45;0;885.65;0;520.97;59.99;3;308.56;284.59;2.82;1.85;7;703.68;154;2000673163;31.49;249.29;403.97
2009;08;16 ; 08:50;0;885.75;0;521.03;59.98;3;308.65;284.67;2.7;1.78;7;674.59;154;2000673163;31.63;249.71;403.04
2009;08;16 ; 08:55;0;885.84;0;521.08;59.99;3;308.73;284.75;2.74;1.81;7;682.21;154;2000673163;32.16;249.51;402.13
2009;08;16 ; 09:00;0;885.96;0;521.15;59.99;3;308.81;284.83;3.28;2.13;7;814.88;154;2000673163;33.41;248.93;404.79
2009;08;16 ; 09:05;0;886.1;0;521.24;59.99;3;308.9;284.92;4.15;2.65;7;1031.48;154;2000673163;36.38;248.64;409.62
2009;08;16 ; 09:10;0;886.25;0;521.32;60;3;308.98;285;4.1;2.64;7;1017.22;154;2000673163;37.98;248.42;405.24
2009;08;16 ; 09:15;0;886.38;0;521.4;60;3;309.06;285.08;3.75;2.43;7;931.76;154;2000673163;38.72;248.73;404.42
2009;08;16 ; 09:20;0;886.5;0;521.47;59.99;3;309.15;285.17;3.35;2.18;7;831.5;154;2000673163;37.93;248.23;402.36
2009;08;16 ; 09:25;0;886.63;0;521.55;59.99;3;309.23;285.25;3.84;2.47;7;951.13;154;2000673163;38.95;247.97;405.63
2009;08;16 ; 09:30;0;886.77;0;521.63;59.99;3;309.31;285.34;3.89;2.51;7;964.45;154;2000673163;39.75;248.09;404.44
2009;08;16 ; 09:35;0;886.92;0;521.72;59.99;3;309.39;285.42;4.21;2.71;7;1041.14;154;2000673163;40.84;247.36;403.52
2009;08;16 ; 09:40;0;887.06;0;521.8;59.99;3;309.48;285.5;4.08;2.64;7;1013.61;154;2000673163;41.29;248.4;403.87
2009;08;16 ; 09:45;0;887.22;0;521.89;59.99;3;309.56;285.59;4.49;2.9;7;1116.48;154;2000673163;42.43;248.62;403.66
2009;08;16 ; 09:50;0;887.38;0;521.99;59.99;3;309.64;285.67;4.46;2.88;7;1109.01;154;2000673163;43.28;248.93;403.71
2009;08;16 ; 09:55;0;887.55;0;522.09;59.99;3;309.73;285.75;5.02;3.23;7;1251.62;154;2000673163;44.46;249.17;405
2009;08;16 ; 10:00;0;887.72;0;522.19;60;3;309.81;285.84;4.77;3.07;7;1187.41;154;2000673163;45.79;248.82;404.8
2009;08;16 ; 10:05;0;887.9;0;522.29;59.99;3;309.9;285.92;4.97;3.19;7;1233.09;154;2000673163;45.82;248.32;404.36
2009;08;16 ; 10:10;0;888.12;0;522.42;59.99;3;309.98;286;6.06;3.92;7;1506.46;154;2000673163;48.75;248.69;400.66
2009;08;16 ; 10:15;0;888.31;0;522.54;59.99;3;310.06;286.09;5.53;3.59;7;1374.67;154;2000673163;50.24;248.53;400.75
2009;08;16 ; 10:20;0;888.5;0;522.65;59.99;3;310.15;286.17;5.55;3.58;7;1374.74;154;2000673163;50.37;247.58;401.71
2009;08;16 ; 10:25;0;888.7;0;522.77;59.99;3;310.23;286.25;5.68;3.67;7;1403.77;154;2000673163;51.2;247;399.83
2009;08;16 ; 10:30;0;888.9;0;522.88;59.99;3;310.31;286.34;5.55;3.57;7;1371;154;2000673163;51.71;246.98;401.75
2009;08;16 ; 10:35;0;889.07;0;522.98;59.99;3;310.4;286.42;4.99;3.22;7;1235.05;154;2000673163;51.04;247.55;401.29
2009;08;16 ; 10:40;0;889.26;0;523.09;59.99;3;310.48;286.5;5.38;3.47;7;1333.22;154;2000673163;51.25;247.97;401.8
2009;08;16 ; 10:45;0;889.55;0;523.27;60;3;310.56;286.59;8.27;5.28;7;2052.51;154;2000673163;57.04;248.23;404.47
2009;08;16 ; 10:50;0;889.85;0;523.44;60;3;310.65;286.67;8.43;5.46;7;2097.46;154;2000673163;57.12;248.91;400.03
2009;08;16 ; 10:55;0;890.14;0;523.61;60;3;310.73;286.75;8.39;5.48;7;2088.19;154;2000673163;54.67;248.99;397.01
2009;08;16 ; 11:00;0;890.44;0;523.79;60;3;310.81;286.84;8.37;5.48;7;2082.51;154;2000673163;54.09;248.79;395.57
2009;08;16 ; 11:05;0;890.73;0;523.96;60.01;3;310.9;286.92;8.28;5.4;7;2058.75;154;2000673163;53.15;248.81;396.89
2009;08;16 ; 11:10;0;891;0;524.12;60;3;310.98;287;7.7;4.94;7;1915.92;154;2000673163;53.71;248.82;405.4
2009;08;16 ; 11:15;0;891.31;0;524.3;60;3;311.06;287.09;8.81;5.72;7;2193.88;154;2000673163;58.86;249.2;399.39
2009;08;16 ; 11:20;0;891.64;0;524.5;59.99;3;311.15;287.17;9.34;6.06;7;2325.64;154;2000673163;57.28;249.09;399.88
2009;08;16 ; 11:25;0;891.98;0;524.7;59.99;3;311.23;287.25;9.65;6.24;7;2396.05;154;2000673163;57.06;248.23;400.03
